HQ Power,VDP250 Spot,MH7,HQ Power_VDP250 Spot_MH7,7,00000000,,,,HQ Power VDP250 Spot_MH7
HQ Power,VDP250 Wash,,HQ Power_VDP250 Wash,12,00000000,,,,hq power vdp250mh12
hq power,vdp3801rgvld10,2,hq power_vdp3801rgvld10_2,10,00000000,,,,hq power vdp3801rgvld10
HQ Power,VDP575,VDP575MHS20FL,HQ Power_VDP575_VDP575MHS20FL,20,00000000,,,,hqpower vdp575mhs20fl
HQ Power,VDP5RBMH,20ch,HQ Power_VDP5RBMH_20ch,20,00000000,,,,
HQ Power,VDP900HZ2,1,HQ Power_VDP900HZ2_1ch,1,00000000,,,,
HQ Power,VDPL1000ST,Mode1,HQ Power_VDPL1000ST_Mode1,3,00000000,,,,
HQ Power,VDPL1203MHRGBW,Mode 1,HQ Power_VDPL1203MH_Mode 1,6,00000000,,,,
HQ Power,VDPL1203MHRGBW,Mode 2,HQ Power_VDPL1203MH_Mode 2,8,00000000,,,,
HQ Power,VDPL1203MHRGBW,Mode 3,HQ Power_VDPL1203MH_Mode 3,10,00000000,,,,
HQ Power,VDPL1203MHRGBW,Mode 4,HQ Power_VDPL1203HM_Mode 4,13,00000000,,,,
HQ Power,VDPL1803MHRGB,Mode 1,HQ Power_VDPL1803MH_Mode 1,5,00000000,,,,
HQ Power,VDPL1803MHRGB,Mode 2,HQ Power_VDPL1803MH_Mode 2,7,00000000,,,,
HQ Power,VDPL1803MHRGB,Mode 3,HQ Power_VDPL1803MH_Mode 3,9,00000000,,,,
HQ Power,VDPL1803MHRGB,Mode 4,HQ Power_VDPL1803MH_Mode 4,12,00000000,,,,
HQ Power,VDPL300CB,Mode1,HQ Power_VDPL300CB_Mode1,6,00000000,,,,
HQ Power,VDPL300CD,Mode1,HQ Power_VDPL300CD_Mode1,1,00000000,,,,
HQ Power,VDPL300CD,Mode2,HQ Power_VDPL300CD_Mode2,4,00000000,,,,
HQ Power,VDPL300SD,Mode1,HQ Power_VDPL300SD_Mode1,2,00000000,,,,
HQ Power,VDPL300SD,Mode2,HQ Power_VDPL300SD_Mode2,4,00000000,,,,
HQ Power,VDPL302FD,Mode1,HQ Power_VDPL302FD_Mode1,6,00000000,,,,
HQ Power,VDPL4300SC,mode 1,HQ Power_VDPL4300SC_mode 1,9,00000000,,,,
HQ Power,VDPL703RGB,Mode1,HQ Power_VDPL703RGB_Mode1,7,00000000,,,,
HQ Power,VDPLDJBar2,15ch,HQ Power_VDPLDJBar2_15ch,15,00000000,,,,
HQ Power,VDPLDJBar6,15ch,HQ Power_VDPLDJBar6_15ch,15,00000000,,,,hq power vdplw460
HQ Power,VDPLOP 1209RGB,1,HQ Power_VDPLOP1209_Mode1,3,00000000,,,,
HQ Power,VDPLOP 1209RGB,2,HQ Power_VDPLOP1209_Mode2,4,00000000,,,,
HQ Power,VDPLOP 1209RGB,3,HQ Power_VDPLOP1209_Mode3,9,00000000,,,,
HQ Power,VDPLOW1803RGB,Mode 1,HQ Power_VDPLOW1803RGB_Mode 1,7,00000000,,,,hq power vdplow1803rgbm1
HQ Power,VDPLOW1803RGB,Mode 2,HQ Power_VDPLOW1803RGB_Mode 2,11,00000000,,,,hq power vdplow1803rgbm2
HQ Power,VDPLOW1803RGB,Mode 3,HQ Power_VDPLOW1803RGB_Mode 3,20,00000000,,,,hqpower vdplow1803rgbm3
HQ Power,VDPLOW1803RGB,Mode 4,HQ Power_VDPLOW1803RGB_Mode 4,29,00000000,,,,hq power vdplow1803rgbm4
HQ Power,VDPLOW1803RGB,Mode 5,HQ Power_VDPLOW1803RGB_Mode 5,56,00000000,,,,hq power vdplow1803rgbm5
HQ Power,VDPLP1803RGB,9ch,HQ Power_VDPLP1803RGB_9ch,9,00000000,,,,
HQ Power,VDPLP56SL,Mode2,HQ Power_VDPLP56SL_Mode2,7,00000000,,,,
HQ Power,VDPLP710RGBWB-W,1,HQ Power_VDPLP710_Mode1,4,00000000,,,,
HQ Power,VDPLP710RGBWB-W,mode 2,HQ Power_VDPLP710_Mode2,7,00000000,,,,
HQ Power,VDPLW1028,,HQ Power_VDPLW1028,13,00000000,,,,hq power vdplw1028
HQ Power,VDPLW1252,,HQ Power_VDPLW1252,12,00000000,,,,hq power vdplw1252
HQ Power,VDPLW1803RGB,Mode2,HQ Power_VDPLW1803RGB_Mode2,5,00000000,,,,
HQ Power,VDPLW2300,Mode 1,HQ Power_VDPLW2300_mode 1,6,00000000,,,,hq power vdplw2300
HQ Power,VDPLW2300,Mode 2,HQ Power_VDPLW2300_mode 2,24,00000000,,,,hq power vdplw2300m2
HQ Power,VDPLW2400,,HQ Power_VDPLW2400,6,00000000,,,,hq power vdplw2400
HQ Power,VW LED PAR,Mode 1,HQ Power_VW LED PAR_Mode 1,2,00000000,,,,hq power vdplp3601vw
HQ Power,VW LED PAR,Mode 2,HQ Power_VW LED PAR_Mode 2,3,00000000,,,,hq power vdplp3601vwm2
HQ Power,VW LED PAR,Mode 3,HQ Power_VW LED PAR_Mode 3,7,00000000,,,,hq power vdplp3601vwm3
HQ Power,Wh LED strobe,mode 1,HQ Power_Wh LED strobe_mode 1,2,00000000,,,,hq power vdpl800st
HQ Power,Wh Quad dancer,1,HQ Power_Wh Quad dancer_1,2,00000000,,,,hq power vdplp303wqd
Hubbell,HeluxSpot,Eco,Hubbell_HeluxSpot_Eco,11,00000000,,,,Hubbell HeluxSpote
Hubbell,HeluxSpot,Full,Hubbell_HeluxSpot_Full,19,00000000,,,,Hubbell HeluxSpotf
Hubbell,HeluxSpot,Std,Hubbell_HeluxSpot_Std,14,00000000,,,,Hubbell HeluxSpots
Hubbell,HeluxWash,Eco,Hubbell_HeluxWash_Eco,10,00000000,,,,Hubbell HeluxWashe
Hubbell,HeluxWash,Full,Hubbell_HeluxWash_Full,15,00000000,,,,Hubbell HeluxWashf
Hungaroflash,EuroDMX,PRO,Hungaroflash_EuroDMX_PRO,4,00000000,,,,hungaroflash euro-dmx_pro
Hungaroflash,EuroDMX,STD,Hungaroflash_EuroDMX_STD,2,00000000,,,,hungaroflash euro-dmx_std
Hungaroflash,Quasar,Pro,Hungaroflash_Quasar_Pro,4,00000000,,,,hungaroflash quasar_pro
Hungaroflash,Quasar,STD,Hungaroflash_Quasar_STD,2,00000000,,,,Hungaroflash Quasar
i-Pix,BB1,Mode 1,i-Pix_BB1_Mode 1,3,00000000,,,,i-Pix BB1_Mode 1
i-Pix,BB1,Mode 2,i-Pix_BB1_Mode 2,5,00000000,,,,i-Pix BB1_Mode 2
i-Pix,BB1,Mode 3,i-Pix_BB1_Mode 3,6,00000000,,,,i-Pix BB1_Mode 3
i-Pix,BB1,Mode 4,i-Pix_BB1_Mode 4,9,00000000,,,,i-Pix BB1_Mode 4
i-Pix,BB4,Mode 1,i-Pix_BB4_Mode 1,3,00000000,,,ipixBB4Wash#M1,ipix bb4_m1
i-Pix,BB4,Mode 10,i-Pix_BB4_Mode 10,36,00000000,,,ipixBB4Wash#M10,ipix bb4_m10
i-Pix,BB4,Mode 10 Dup,i-Pix_BB4_Mode 10 Dup,36,00000000,,,ipixBB4Wash#M10,ipix bb4_m10
i-Pix,BB4,Mode 2,i-Pix_BB4_Mode 2,6,00000000,,,ipixBB4Wash#M2,ipix bb4_m2
i-Pix,BB4,Mode 3,i-Pix_BB4_Mode 3,5,00000000,,,ipixBB4Wash#M3,ipix bb4_m3
i-Pix,BB4,Mode 4,i-Pix_BB4_Mode 4,9,00000000,,,ipixBB4Was#M4,ipix bb4_m4
i-Pix,BB4,Mode 5,i-Pix_BB4_Mode 5,12,00000000,,,ipixBB4Wash#M5,ipix bb4_m5
i-Pix,BB4,Mode 6,i-Pix_BB4_Mode 6,24,00000000,,,ipixBB4Wash#M6,ipix bb4_m6
i-Pix,BB4,Mode 7,i-Pix_BB4_Mode 7,14,00000000,,,ipixBB4Wash#M7,ipix bb4_m7
i-Pix,BB4,Mode 8,i-Pix_BB4_Mode 8,27,00000000,,,ipixBB4Wash#M8,ipix bb4_m8
i-Pix,BB4,Mode 9,i-Pix_BB4_Mode 9,20,00000000,,,ipixBB4Wash#M9,ipix bb4_m9
i-Pix,BB7,Mode 1,i-Pix_BB7_Mode 1,3,00000000,,,,ipix bb7_m1
i-Pix,BB7,Mode 10,i-Pix_BB7_Mode 10,63,00000000,,,,ipix bb7_m10
i-Pix,BB7,Mode 2,i-Pix_BB7_Mode 2,6,00000000,,,,ipix bb7_m2
i-Pix,BB7,Mode 3,i-Pix_BB7_Mode 3,5,00000000,,,,ipix bb7_m3
i-Pix,BB7,Mode 4,i-Pix_BB7_Mode 4,9,00000000,,,,ipix bb7_m4
i-Pix,BB7,Mode 5,i-Pix_BB7_Mode 5,21,00000000,,,,ipix bb7_m5
i-Pix,BB7,Mode 6,i-Pix_BB7_Mode 6,42,00000000,,,,ipix bb7_m6
i-Pix,BB7,Mode 7,i-Pix_BB7_Mode 7,23,00000000,,,,ipix bb7_m7
i-Pix,BB7,Mode 8,i-Pix_BB7_Mode 8,45,00000000,,,,ipix bb7_m8
i-Pix,BB7,Mode 9,i-Pix_BB7_Mode 9,35,00000000,,,,ipix bb7_m9
i-Pix,Beamlight,Mode 1,i-Pix_Beamlight_Mode 1,4,00000000,,,,
i-Pix,Beamlight,Mode 2,i-Pix_Beamlight_Mode 2,6,00000000,,,,
i-Pix,Beamlight,Mode 3,i-Pix_Beamlight_Mode 3,8,00000000,,,,
i-Pix,Beamlight,Mode 4,i-Pix_Beamlight_Mode 4,11,00000000,,,,
i-Pix,I Line,Mode1,i-Pix_I Line_Mode1,4,00000000,,,,
i-Pix,I Line,Mode10,i-Pix_I Line_Mode10,66,00000000,,,,
i-Pix,I Line,Mode2,i-Pix_I Line_Mode2,8,00000000,,,,
i-Pix,I Line,Mode3,i-Pix_I Line_Mode3,6,00000000,,,,
i-Pix,I Line,Mode4,i-Pix_I Line_Mode4,11,00000000,,,,
i-Pix,I Line,Mode5,i-Pix_I Line_Mode5,24,00000000,,,,
i-Pix,I Line,Mode6,i-Pix_I Line_Mode6,48,00000000,,,,
i-Pix,I Line,Mode7,i-Pix_I Line_Mode7,26,00000000,,,,
i-Pix,I Line,Mode8,i-Pix_I Line_Mode8,51,00000000,,,,
i-Pix,I Line,Mode9,i-Pix_I Line_Mode9,36,00000000,,,,
i-Pix,RGBW,16Bit,i-Pix_RGBW_16Bit,8,00000000,,,,
i-Pix,RGBW,8bit,i-Pix_RGBW_8bit,4,00000000,,,,
i-Pix,RGBW,LTP,i-Pix_RGBW_LTP,4,00000000,,,,
i-Pix,Satellite,Mode 1,i-Pix_Satellite_Mode 1,3,00000000,,,,ipix satellite_m1
i-Pix,Satellite,Mode 3,i-Pix_Satellite_Mode 3,5,00000000,,,,ipix satellite5ch
i-Pix,Satellite2,Mode1,i-Pix_Satellite2_Mode1,4,00000000,,,,
i-Pix,Satellite2,Mode10,i-Pix_Satellite2_Mode10,22,00000000,,,,
i-Pix,Satellite2,Mode2,i-Pix_Satellite2_Mode2,8,00000000,,,,
i-Pix,Satellite2,Mode3,i-Pix_Satellite2_Mode3,6,00000000,,,,
i-Pix,Satellite2,Mode4,i-Pix_Satellite2_Mode4,11,00000000,,,,
i-Pix,Satellite2,Mode5,i-Pix_Satellite2_Mode5,8,00000000,,,,
i-Pix,Satellite2,Mode6,i-Pix_Satellite2_Mode6,16,00000000,,,,
i-Pix,Satellite2,Mode7,i-Pix_Satellite2_Mode7,10,00000000,,,,
i-Pix,Satellite2,Mode8,i-Pix_Satellite2_Mode8,19,00000000,,,,
i-Pix,Satellite2,Mode9,i-Pix_Satellite2_Mode9,12,00000000,,,,
Ibiza,Las1000,12ch,Ibiza_Las1000_12ch,12,00000000,,,,
Ibiza,Las250RG4,8ch,Ibiza_Las250RG4_8ch,8,00000000,,,,
Ibiza,Las60G,10ch,Ibiza_Las60G_10ch,10,00000000,,,,
Ibiza,LasTube,Mode1,Ibiza_LasTube_Mode1,5,00000000,,,,
Ibiza,LasTube,Mode2,Ibiza_LasTube_Mode2,4,00000000,,,,
ICD,Dimmer,HTP,ICD_Dimmer_HTP,1,00000000,,,,
ICD,Krypton25,25ch,ICD_Krypton25_25ch,25,00000000,,,,
ICD,Krypton25,31ch,ICD_Krypton25_31ch,29,00000000,,,,
ICD,Krypton25,4ch,ICD_Krypton25_4ch,4,00000000,,,,
ICD,Krypton25,9ch,ICD_Krypton25_9ch,9,00000000,,,,
ICD,Krypton6,6ch Horiz,ICD_Krypton6_6ch Horiz,6,00000000,,,,
ICD,Krypton6,6ch Vert,ICD_Krypton6_6ch Vert,6,00000000,,,,
Ignition,StudioPARPlat,Mode 1,Ignition_StudioPARPlat_Mode 1,1,00000000,,,,
Ignition,StudioPARPlat,Mode 2,Ignition_StudioPARPlat_Mode 2,2,00000000,,,,
Ignition,StudioPARPlat,Mode 3,Ignition_StudioPARPlat_Mode 3,3,00000000,,,,
Ignition,StudioPARPlat,Mode 4,Ignition_StudioPARPlat_Mode 4,5,00000000,,,,
Ignition,StudioPARPlat,Mode 5,Ignition_StudioPARPlat_Mode 5,6,00000000,,,,
Ignition,StudioPARPlat,Mode 6,Ignition_StudioPARPlat_Mode 6,7,00000000,,,,
iLEd,CM108,12ch,iLEd_CM108_12ch,12,00000000,,,,
iLED Pro,1K MdB,Basic,iLED Pro_1K MdB_Basic,9,00000000,,,,iLed Pro 1k MdB
iLED Pro,LED Spot 1000,Advanced,iLED Pro_LED Spot 1000_Advanced,12,00000000,,,,iLED Led SPot 1000
iLED Pro,LED Spot 1000,Basic,iLED Pro_LED Spot 1000_Basic,9,00000000,,,,iLED Pro LED Spot 1000_Basic
iLED Pro,LED Spot 2000,Advanced,iLED Pro_LED Spot 2000_Advanced,14,00000000,,,,iLED Pro Led Spot 2000
iLED Pro,LED Spot 2000,Basic,iLED Pro_LED Spot 2000_Basic,11,00000000,,,,I-Led Pro LED Spot 2000
Imax Lighting,LEDPAR64,4ch,Imax Lighting_LEDPAR64_4ch,4,00000000,,,,
Imax Lighting,LEDPAR64,7ch,Imax Lighting_LEDPAR64_7ch,7,00000000,,,,
Imax Lighting,LEDSpot700,24ch,Imax Lighting_LEDSpot700_24ch,24,00000000,,,,
ImgStageLine,150W,6ch,ImgStageLine_150W_6ch,6,00000000,,,,
Involight,LEDMH100,11ch,Involight_LEDMH100_11ch,11,00000000,,,,
Involight,MH200,12ch,Involight_MH200_12ch,12,00000000,,,,
Involight,MH200,7ch,Involight_MH200_7ch,7,00000000,,,,
IPL,MachBeam300,12ch,IPL_MachBeam300_12ch,12,00000000,,,,
Irideon,AR500,,Irideon_AR500,4,00000000,,,,Irideon AR500
Irideon,AR6,,Irideon_AR6,13,00000000,,,,Irideon AR6
Irradiant,LEDMiniMove,11ch,Irradiant_LEDMiniMove_11ch,11,00000000,,,,
Irradiant,LightBar,16ch,Irradiant_LightBar_16ch,16,00000000,,,,
Irradiant,LightBar,32ch,Irradiant_LightBar_32ch,32,00000000,,,,
Irradiant,LightBar,4ch,Irradiant_LightBar_4ch,4,00000000,,,,
Irradiant,LightBar,6ch,Irradiant_LightBar_6ch,6,00000000,,,,
Irradiant,LightBar,8ch,Irradiant_LightBar_8ch,8,00000000,,,,
Irradiant,LightBarRGBA,1Seg,Irradiant_LightBarRGBA_1Seg,4,00000000,,,,
Irradiant,LightBarRGBA,2Seg,Irradiant_LightBarRGBA_2Seg,8,00000000,,,,
Irradiant,LightBarRGBA,3Seg,Irradiant_LightBarRGBA_3Seg,12,00000000,,,,
Irradiant,LightBarRGBA,4Seg,Irradiant_LightBarRGBA_4Seg,16,00000000,,,,
Irradiant,LightBarRGBA,8Seg,Irradiant_LightBarRGBA_8Seg,32,00000000,,,,
Irradiant,SRM-6072,,Irradiant_SRM-6072,11,00000000,,,,Irradiant SRM-6072
Irradiant,SSDL6138,7ch,Irradiant_SSDL6138_7ch,7,00000000,,,,
Ishow,3108,12ch,Ishow_3108_12ch,12,00000000,,,,
iSolution,CB48,19ch,iSolution_CB48_19ch,19,00000000,,,,
iSolution,ColBar16TCR,12ch,iSolution_ColBar16TCR_12ch,12,00000000,,,,
iSolution,ColBar16TCR,1ch,iSolution_ColBar16TCR_1ch,1,00000000,,,,
iSolution,ColBar16TCR,24ch,iSolution_ColBar16TCR_24ch,24,00000000,,,,
iSolution,ColBar16TCR,3ch,iSolution_ColBar16TCR_3ch,3,00000000,,,,
iSolution,ColBar16TCR,48ch,iSolution_ColBar16TCR_48ch,48,00000000,,,,
iSolution,ColBar16TCR,4ch,iSolution_ColBar16TCR_4ch,4,00000000,,,,
iSolution,ColBar16TCR,50ch,iSolution_ColBar16TCR_50ch,50,00000000,,,,
iSolution,ColBar16TCR,5ch,iSolution_ColBar16TCR_5ch,5,00000000,,,,
iSolution,ColBar16TCR,6ch,iSolution_ColBar16TCR_6ch,6,00000000,,,,
iSolution,ColorBar12TC,12ch,iSolution_ColorBar12TC_12ch,12,00000000,,,,
iSolution,ColorBar12TC,15ch,iSolution_ColorBar12TC_15ch,15,00000000,,,,
iSolution,ColorBar12TC,3ch,iSolution_ColorBar12TC_3ch,3,00000000,,,,
iSolution,ColorBar12TC,6ch M1,iSolution_ColorBar12TC_6ch M1,6,00000000,,,,
iSolution,ColorBar12TC,6ch M2,iSolution_ColorBar12TC_6ch M2,6,00000000,,,,
iSolution,ColorBar12TC,9ch,iSolution_ColorBar12TC_9ch,9,00000000,,,,
iSolution,iColor3,4ch,iSolution_iColor3_4ch,4,00000000,,,,
iSolution,iColor4,4ch,iSolution_iColor4_4ch,4,00000000,,,,
iSolution,iLaser,16ch,iSolution_iLaser_16ch,16,00000000,,,,
iSolution,iMove 50S,11ch,iSolution_iMove 50S_11ch,11,00000000,,,,
iSolution,iMove 50S,8ch,iSolution_iMove 50S_8ch,8,00000000,,,,
iSolution,iMove 50SR,16ch,iSolution_iMove 50SR_16ch,16,00000000,,,,
iSolution,iMove250s,16ch,iSolution_iMove250s_16ch,16,00000000,,,,
iSolution,iMove250s,8ch,iSolution_iMove250s_8ch,8,00000000,,,,
iSolution,iMove5S,5ch,iSolution_iMove5S_5ch,5,00000000,,,,
iSolution,iShow6S,6ch,iSolution_iShow6S_6ch,6,00000000,,,,
iSolution,RGB,LTP,iSolution_RGB_LTP,3,00000000,,,,
iSolution,RGBW,LTP,iSolution_RGBW_LTP,4,00000000,,,,
iSolution,Splendor 90 AW,10ch,iSolution_Splendor 90 AW_10ch,10,00000000,,,,iSolution Splendor 90 AW_10ch
iSolution,Splendor 90 AW,5ch,iSolution_Splendor 90 AW_5ch,5,00000000,,,,iSolution Splendor 90 AW_5ch
iSolution,XP-1200SZ,Mode 1,iSolution_XP-1200SZ_Mode 1,24,00000000,,,,
iSolution,XP-1200SZ,Mode 2,iSolution_XP-1200SZ_Mode 2,24,00000000,,,,
iSolution,XP-1200SZ,Mode 3,iSolution_XP-1200SZ_Mode 3,32,00000000,,,,
iSolution,XP-1200WZ,Mode 1,iSolution_XP-1200WZ_Mode 1,16,00000000,,,,
iSolution,XP-1200WZ,Mode 2,iSolution_XP-1200WZ_Mode 2,21,00000000,,,,
iSolution,XP-1200WZ,Mode 3,iSolution_XP-1200WZ_Mode 3,21,00000000,,,,
iSolution,XP-1500SZ,Mode 1,iSolution_XP-1500SZ_Mode 1,24,00000000,,,,
iSolution,XP-1500SZ,Mode 2,iSolution_XP-1500SZ_Mode 2,24,00000000,,,,
iSolution,XP-1500SZ,Mode 3,iSolution_XP-1500SZ_Mode 3,32,00000000,,,,
iSolution,XP-300A Beam,Mode 1,iSolution_XP-300A Beam_Mode 1,18,00000000,,,,
iSolution,XP-300A Beam,Mode 2,iSolution_XP-300A Beam_Mode 2,18,00000000,,,,
iSolution,XP-300A Beam,Mode 3,iSolution_XP-300A Beam_Mode 3,25,00000000,,,,
iSolution,XP-300SZ,Mode 1,iSolution_XP-300SZ_Mode 1,22,00000000,,,,iSolution XP-300SZ_Mode 1
iSolution,XP-300SZ,Mode 2,iSolution_XP-300SZ_Mode 2,22,00000000,,,,iSolution XP-300SZ_Mode 2
iSolution,XP-300SZ,Mode 3,iSolution_XP-300SZ_Mode 3,29,00000000,,,,iSolution XP-300SZ_Mode 3
iSolution,XP-700A Beam,Mode 1,iSolution_XP-700A Beam_Mode 1,18,00000000,,,,
iSolution,XP-700A Beam,Mode 2,iSolution_XP-700A Beam_Mode 2,18,00000000,,,,
iSolution,XP-700A Beam,Mode 3,iSolution_XP-700A Beam_Mode 3,25,00000000,,,,
iSolution,XP-700SZ,Mode 1,iSolution_XP-700SZ_Mode 1,22,00000000,,,,iSolution XP-700SZ_Mode 1
iSolution,XP-700SZ,Mode 2,iSolution_XP-700SZ_Mode 2,22,00000000,,,,iSolution XP-700SZ_Mode 2
iSolution,XP-700SZ,Mode 3,iSolution_XP-700SZ_Mode 3,29,00000000,,,,iSolution XP-700SZ_Mode 3
James Thomas Eng,PBrick,24+E,James Thomas Eng_PBrick_24+E,31,00000000,,,,jt eng plbrick-24che
James Thomas Eng,PBrick,4+E,James Thomas Eng_PBrick_4+E,11,00000000,,,,jt eng plbrick-4che
James Thomas Eng,PBrick,RGBAHTP,James Thomas Eng_PBrick_RGBAHTP,4,00000000,,,,jt eng plbrickrgbahtp.hed
James Thomas Eng,PIX8,24+E,James Thomas Eng_PIX8_24+E,31,00000000,,,,jt eng pix8-24che
James Thomas Eng,PIX8,3+E,James Thomas Eng_PIX8_3+E,10,00000000,,,,jt eng pix8-3che
James Thomas Eng,PIX8,RGBHTP,James Thomas Eng_PIX8_RGBHTP,3,00000000,,,,jt eng p8rgbhtp
James Thomas Eng,Pixelpar,16bit1,James Thomas Eng_Pixelpar_16bit1,3,00000000,,,,
James Thomas Eng,Pixelpar,16bit3,James Thomas Eng_Pixelpar_16bit3,7,00000000,,,,
James Thomas Eng,Pixelpar,16bit4,James Thomas Eng_Pixelpar_16bit4,9,00000000,,,,
James Thomas Eng,Pixelpar,4+E,James Thomas Eng_Pixelpar_4+E,11,00000000,,,,
James Thomas Eng,Pixelpar,DMX1,James Thomas Eng_Pixelpar_DMX1,2,00000000,,,,
James Thomas Eng,Pixelpar,DMX3,James Thomas Eng_Pixelpar_DMX3,4,00000000,,,,
James Thomas Eng,Pixelpar,DMX4,James Thomas Eng_Pixelpar_DMX4,5,00000000,,,,
James Thomas Eng,Pixelpar,EFD,James Thomas Eng_Pixelpar_EFD,7,00000000,,,,jt eng ppefd
James Thomas Eng,PL1044,18ch,James Thomas Eng_PL1044_18ch,18,00000000,,,,James Thomas Eng PL1044_18ch
James Thomas Eng,PL1044,18ch Int,James Thomas Eng_PL1044_18ch Int,19,00000000,,,,
James Thomas Eng,PL1044,27ch,James Thomas Eng_PL1044_27ch,27,00000000,,,,
James Thomas Eng,PL1044,27ch Int,James Thomas Eng_PL1044_27ch Int,28,00000000,,,,
James Thomas Eng,PL1044,3ch,James Thomas Eng_PL1044_3ch,3,00000000,,,,
James Thomas Eng,PL1044,3ch Int,James Thomas Eng_PL1044_3ch Int,4,00000000,,,,
James Thomas Eng,PL1044,54ch,James Thomas Eng_PL1044_54ch,54,00000000,,,,
James Thomas Eng,PL1044,54ch Int,James Thomas Eng_PL1044_54ch Int,55,00000000,,,,
James Thomas Eng,PL1044,6ch,James Thomas Eng_PL1044_6ch,6,00000000,,,,
James Thomas Eng,PL1044,6ch Int,James Thomas Eng_PL1044_6ch Int,7,00000000,,,,
James Thomas Eng,PL1044,9ch,James Thomas Eng_PL1044_9ch,9,00000000,,,,
James Thomas Eng,PL1044,9ch Int,James Thomas Eng_PL1044_9ch Int,10,00000000,,,,
James Thomas Eng,PL1044,EFD,James Thomas Eng_PL1044_EFD,10,00000000,,,,jt eng plefd
James Thomas Eng,PL1044,EX61,James Thomas Eng_PL1044_EX61,62,00000000,,,,jt eng plex61
James Thomas Eng,PL1044,Max1,James Thomas Eng_PL1044_Max1,61,00000000,,,,jt eng plmax1
James Thomas Eng,PL1044,Max2,James Thomas Eng_PL1044_Max2,10,00000000,,,,jt eng plmax2
James Thomas Eng,PL110,15ch,James Thomas Eng_PL110_15ch,15,00000000,,,,jt eng pix110-15ch
James Thomas Eng,PL110,15ch + Int,James Thomas Eng_PL110_15ch + Int,16,00000000,,,,jt eng pix110-15chi
James Thomas Eng,PL110,20+E,James Thomas Eng_PL110_20+E,27,00000000,,,,jt eng pix110-20che
James Thomas Eng,PL110,20ch,James Thomas Eng_PL110_20ch,20,00000000,,,,jt eng pix110-20ch
James Thomas Eng,PL110,20ch + Int,James Thomas Eng_PL110_20ch + Int,5,00000000,,,,jt eng pix110-20chi
James Thomas Eng,PL110,3ch + Int,James Thomas Eng_PL110_3ch + Int,4,00000000,,,,jt eng plrgbint
James Thomas Eng,PL110,4+E,James Thomas Eng_PL110_4+E,11,00000000,,,,jt eng plrgbafx
James Thomas Eng,PL110,4ch + Int,James Thomas Eng_PL110_4ch + Int,5,00000000,,,,jt eng plrgbaint
James Thomas Eng,PL110,RGB,James Thomas Eng_PL110_RGB,3,00000000,,,,jt eng plrgb
James Thomas Eng,PL110,RGBA,James Thomas Eng_PL110_RGBA,4,00000000,,,,jt eng plrgbaltp
James Thomas Eng,PL110,RGBAHTP,James Thomas Eng_PL110_RGBAHTP,4,00000000,,,,jt eng plrgba
James Thomas Eng,PL110,RGBHTP,James Thomas Eng_PL110_RGBHTP,3,00000000,,,,jt eng plrgbhtp
James Thomas Eng,PLMicroE,3+E,James Thomas Eng_PLMicroE_3+E,10,00000000,,,,jt eng plmicroe-3che
James Thomas Eng,PLMicroE,9+E,James Thomas Eng_PLMicroE_9+E,16,00000000,,,,jt eng plmicroe-9che
James Thomas Eng,PLMicroE,RGBHTP,James Thomas Eng_PLMicroE_RGBHTP,3,00000000,,,,jt eng plmicroergbhtp
James Thomas Eng,PLMicroW,4+E,James Thomas Eng_PLMicroW_4+E,11,00000000,,,,jt eng plmicrow-4che
James Thomas Eng,PP660,,James Thomas Eng_PP660,3,00000000,,,,JT Eng PP660
James Thomas Eng,PP90,Max2,James Thomas Eng_PP90_Max2,10,00000000,,,,jt eng pp90
James Thomas Eng,QPar,16bit1,James Thomas Eng_QPar_16bit1,3,00000000,,,,
James Thomas Eng,QPar,16bit3,James Thomas Eng_QPar_16bit3,7,00000000,,,,
James Thomas Eng,QPar,16bit4,James Thomas Eng_QPar_16bit4,9,00000000,,,,
James Thomas Eng,QPar,4+E,James Thomas Eng_QPar_4+E,11,00000000,,,,
James Thomas Eng,QPar,DMX1,James Thomas Eng_QPar_DMX1,2,00000000,,,,
James Thomas Eng,QPar,DMX3,James Thomas Eng_QPar_DMX3,4,00000000,,,,
James Thomas Eng,QPar,DMX4,James Thomas Eng_QPar_DMX4,5,00000000,,,,
James Thomas Eng,QPar,EFd,James Thomas Eng_QPar_EFd,7,00000000,,,,
James Thomas Eng,RGB,LTP,James Thomas Eng_RGB_LTP,3,00000000,,,,
James Thomas Eng,RGBW,LTP,James Thomas Eng_RGBW_LTP,4,00000000,,,,
James Thomas Eng,RGBW,LTP16bit,James Thomas Eng_RGBW_LTP16bit,8,00000000,,,,
James Thomas Eng,SmartLine,144+,James Thomas Eng_SmartLine_144+,152,00000000,,,,
James Thomas Eng,SmartLine,144+ DS,James Thomas Eng_SmartLine_144+ DS,153,00000000,,,,
James Thomas Eng,SmartLine,16bit1,James Thomas Eng_SmartLine_16bit1,4,00000000,,,,
James Thomas Eng,SmartLine,16bit1 DS,James Thomas Eng_SmartLine_16bit1 DS,5,00000000,,,,
James Thomas Eng,SmartLine,16bit144,James Thomas Eng_SmartLine_16bit144,146,00000000,,,,
James Thomas Eng,SmartLine,16bit144 DS,James Thomas Eng_SmartLine_16bit144 DS,147,00000000,,,,
